Date,Quarter,Appr. status,Seq No.,Sampling type,Vessel,Trip,Station,Gear,Mesh size,Validity (haul),Subsample,Fate,Processing,Catagory,Max maturity,Subdiv.,Rect.,ICES,Depth,Fishno,Lengthclass,Age,Age quality,Weight (g),Sex,Maturity,Otolithno,Fat content,Nematodes,Decease,Vr,Spawning type,Spawning grind,Liver weight (mg),Gonad weight (mg),Gutted weight (g),Gall content,Stomach state,Dna number,Maturity nephrop,Maturity pandalus,Aging method,Liver weight roundfish (g),Gonad weight roundfish (g),Parasite prawns,Ichthyophonus,Nematodes in liver,Spmen note
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",7,160,2,,54,F,1,156,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",3,160,2,,60,F,1,152,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",18,160,3,,50,M,1,167,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",1,180,3,,68,M,1,150,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",22,180,2,,64,M,5,171,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",17,190,3,,94,F,4,166,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",27,200,2,,90,M,5,176,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",41,200,4,,100,M,5,190,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",23,200,2,,82,M,6,172,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",64,210,,,112,F,1,213,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",4,210,3,,108,M,1,153,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",53,210,,,104,M,5,202,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",60,210,,,116,M,5,209,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",37,210,4,,106,M,6,186,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",42,210,5,,106,M,6,191,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",38,210,5,,108,M,6,187,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",34,210,6,,100,M,6,183,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",35,210,6,,114,M,6,184,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",44,210,,,110,M,6,193,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",43,210,,,122,M,6,192,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",9,220,3,,134,F,1,158,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",10,220,3,,126,F,4,159,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",2,220,5,,160,F,4,151,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",63,220,7,,134,F,4,212,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",57,220,4,,102,M,1,206,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",59,220,4,,124,M,5,208,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",54,220,4,,138,M,5,203,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",24,220,5,,108,M,6,173,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",16,230,4,,160,F,1,165,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",33,230,5,,150,F,4,182,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",6,230,5,,154,F,4,155,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",25,230,5,,230,F,4,174,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",58,230,6,,172,F,4,207,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",5,230,8,,196,F,4,154,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",36,230,4,,144,M,6,185,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",15,230,7,,142,M,6,164,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",55,240,,,128,M,5,204,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",40,260,6,,152,M,6,189,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",45,260,13,,178,M,6,194,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",52,270,8,,224,F,4,201,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",8,270,13,,180,M,5,157,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",14,280,3,,264,F,4,163,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",46,280,5,,260,F,4,195,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",28,280,5,,286,F,4,177,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",47,280,8,,260,F,4,196,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",12,280,4,,240,M,6,161,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",56,280,10,,246,M,6,205,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",29,280,11,,238,M,6,178,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",13,290,11,,274,F,4,162,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",65,290,12,,326,F,4,214,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",31,300,6,,320,F,4,180,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",49,300,6,,322,F,4,198,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",51,300,19,,238,M,6,200,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",48,310,11,,458,F,4,197,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",20,310,4,,294,M,6,169,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",30,310,9,,280,M,6,179,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",62,320,4,,414,F,4,211,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",61,330,4,,458,F,4,210,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",11,340,5,,516,F,4,160,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",21,340,6,,468,F,4,170,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",26,340,6,,570,F,4,175,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",50,350,6,,536,F,4,199,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",32,350,9,,554,F,4,181,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",66,360,8,,654,F,4,215,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",39,360,19,,608,F,4,188,,,,,,,,,,,,,,,,,,,,,
2013-02-22,1,No,10050,6,OXBH,3,6,319,,V,0,8,0,9,9,25,4060,40G5,"54,9",19,370,6,,696,F,4,168,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",29,140,2,,28,F,1,244,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",30,140,2,,30,F,1,245,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",79,140,2,,38,M,1,294,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",10,140,3,,32,M,1,225,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",31,160,2,,46,F,1,246,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",78,160,2,,46,F,1,293,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",28,160,4,,50,M,5,243,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",61,170,2,,54,M,1,276,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",13,170,3,,58,M,1,228,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",16,170,5,,54,M,5,231,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",47,170,3,,54,M,6,262,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",11,170,3,,70,M,6,226,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",67,180,,,64,F,1,282,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",27,180,4,,52,F,4,242,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",65,180,4,,68,F,4,280,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",50,180,,,54,M,5,265,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",17,180,4,,54,M,6,232,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",41,180,4,,68,M,6,256,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",12,180,4,,86,M,6,227,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",22,180,5,,68,M,6,237,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",56,180,,,60,M,6,271,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",49,180,,,62,M,6,264,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",57,180,,,64,M,6,272,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",62,180,,,66,M,6,277,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",76,180,,,68,M,6,291,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",2,190,4,,86,F,4,217,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",5,190,4,,86,F,4,220,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",24,190,6,,86,F,4,239,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",66,190,,,78,F,4,281,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",54,190,,,84,F,4,269,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",59,190,,,92,F,4,274,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",36,190,5,,66,M,5,251,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",6,190,8,,78,M,5,221,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",25,190,4,,70,M,6,240,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",19,190,4,,74,M,6,234,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",35,190,5,,62,M,6,250,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",44,190,5,,72,M,6,259,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",45,190,,,68,M,6,260,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",58,190,,,68,M,6,273,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",70,190,,,72,M,6,285,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",77,190,,,78,M,6,292,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",60,190,,,80,M,6,275,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",39,200,,,90,F,4,254,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",52,200,,,92,F,4,267,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",72,200,,,96,F,4,287,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",15,200,4,,86,M,5,230,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",26,200,,,80,M,5,241,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",4,200,4,,102,M,6,219,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",71,200,,,72,M,6,286,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",48,200,,,76,M,6,263,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",63,200,,,84,M,6,278,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",21,200,,,92,M,6,236,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",9,210,,,100,F,4,224,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",40,210,,,110,F,4,255,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",14,210,,,114,F,4,229,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",18,210,,,116,F,4,233,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",69,210,,,120,F,4,284,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",75,210,,,82,M,6,290,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",38,210,,,96,M,6,253,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",73,230,11,,156,F,4,288,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",64,230,8,,124,M,6,279,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",53,260,11,,176,F,4,268,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",37,260,11,,168,M,6,252,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",55,260,15,,178,M,6,270,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",34,280,14,,192,M,6,249,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",33,280,14,,206,M,6,248,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",32,280,15,,190,M,6,247,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",46,290,11,,316,F,4,261,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",68,290,15,,274,M,6,283,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",7,300,10,,342,F,4,222,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",20,300,16,,280,F,4,235,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",1,300,20,,276,F,4,216,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",51,300,,,280,F,4,266,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",23,300,,,328,F,4,238,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",43,300,,,336,F,4,258,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",74,300,,,302,M,6,289,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",42,310,11,,316,F,4,257,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",8,330,15,,422,F,4,223,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10051,6,OXBH,3,9,319,,V,0,8,0,9,9,25,4161,41G6,"60,9",3,330,21,,408,F,4,218,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10052,6,OXBH,3,11,319,,V,0,8,0,9,9,27,4261,42G6,"72,9",63,150,2,,36,M,1,357,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10052,6,OXBH,3,11,319,,V,0,8,0,9,9,27,4261,42G6,"72,9",64,150,2,,38,M,1,358,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10052,6,OXBH,3,11,319,,V,0,8,0,9,9,27,4261,42G6,"72,9",51,160,2,,46,M,1,345,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10052,6,OXBH,3,11,319,,V,0,8,0,9,9,27,4261,42G6,"72,9",4,160,4,,52,M,5,298,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10052,6,OXBH,3,11,319,,V,0,8,0,9,9,27,4261,42G6,"72,9",27,180,2,,74,F,1,321,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10052,6,OXBH,3,11,319,,V,0,8,0,9,9,27,4261,42G6,"72,9",8,180,2,,74,M,6,302,,,,,,,,,,,,,,,,,,,,,
2013-02-23,1,No,10052,6,OXBH,3,11,319,,V,0,8,0,9,9,27,4261,42G6,"72,9",3,180,4,,68,M,6,297,,,,,,,,,,,,,,,,,,,,,
